"parameter","mean_sp","median_sp","quantile05_sp","quantile25_sp","quantile75_sp","quantile95_sp","stdev_sp"
0.2,0.127366629107981,0.107535,0.0194054,0.057001,0.173843,0.2984426,0.157236056137883
0.4,0.129899704225352,0.109424,0.0165984,0.060259,0.173087,0.3078536,0.1605489294519
0.6,0.130278906103286,0.110771,0.0170492,0.059743,0.177575,0.3067354,0.160708385711145
0.8,0.129087962441315,0.115,0.0166784,0.059478,0.172983,0.3124298,0.159154067959108
1,0.127898521126761,0.111825,0.0124344,0.060405,0.173337,0.2911724,0.157458512607864
1.2,0.128444093896714,0.110135,0.016908,0.060476,0.176146,0.287117,0.156271037724481
1.4,0.133743558685446,0.109853,0.0195382,0.065469,0.191053,0.2878332,0.155537829217074
1.6,0.15151985915493,0.141593,0.0142278,0.059605,0.217941,0.3499432,0.154482615326538
1.8,0.194184037558685,0.188456,0.0190648,0.093854,0.273888,0.4130368,0.14719890581643
2,0.252268061032864,0.251039,0.0447726,0.162873,0.330077,0.474799,0.132435251517279
2.2,0.300533723004695,0.296598,0.0977286,0.235935,0.372549,0.5062896,0.12034949876913
2.4,0.332003361502347,0.325774,0.1347534,0.261962,0.406959,0.524215,0.115645805813936
2.6,0.3546200657277,0.350745,0.161819,0.289952,0.426767,0.5387348,0.114447250648561
2.8,0.374253464788732,0.367655,0.1844904,0.308111,0.445003,0.5596348,0.114274458811393
3,0.392835112676056,0.385006,0.195645,0.325454,0.464784,0.5782942,0.114998765150944
3.2,0.410703544600939,0.404238,0.2196566,0.342865,0.492872,0.601113,0.115688937909248
3.4,0.427683873239437,0.419692,0.2347256,0.357648,0.513685,0.6180254,0.116688925291264
3.6,0.443724539906103,0.436851,0.251432,0.372822,0.535959,0.6319546,0.117239527617225
3.8,0.459557845070423,0.4545,0.2654464,0.391442,0.54956,0.6478588,0.117627269982946
4,0.474513633802817,0.471041,0.2781664,0.408692,0.560274,0.662912,0.117946840648007
4.2,0.488889117370892,0.486818,0.2870796,0.424735,0.57829,0.676479,0.118181294729312
4.4,0.502752572769953,0.502389,0.297784,0.436154,0.588461,0.6858572,0.118819112138485
4.6,0.516120333333333,0.520377,0.3063078,0.452375,0.597949,0.6963232,0.119251766569197
4.8,0.528743840375587,0.535334,0.3179944,0.466091,0.607299,0.711395,0.119956271812851
5,0.540591511737089,0.550861,0.3262446,0.480541,0.618909,0.7237754,0.12059746608827
5.2,0.551718647887324,0.563306,0.3307058,0.490943,0.630525,0.7330896,0.121194716233536
5.4,0.561993323943662,0.572926,0.3361824,0.499951,0.641152,0.7411582,0.121549844453318
5.6,0.571444821596244,0.583267,0.343332,0.510628,0.649386,0.7505516,0.122095852462573
5.8,0.580251258215962,0.598181,0.3484212,0.51592,0.656351,0.7579256,0.122738475136734
6,0.58834655399061,0.605679,0.3506922,0.527355,0.664542,0.7673276,0.123232844077951
6.2,0.595715018779343,0.613446,0.3566896,0.534776,0.673931,0.7742914,0.123850697335198
6.4,0.602292023474178,0.619311,0.3613776,0.542536,0.685982,0.7840706,0.124400132658822
6.6,0.608248751173709,0.627599,0.3665272,0.546762,0.692739,0.7884658,0.124862890069086
6.8,0.613562474178404,0.633416,0.3718822,0.548691,0.698928,0.7883828,0.125361056827287
7,0.618436483568075,0.637854,0.3731002,0.550474,0.7069,0.7918164,0.125793474024253
7.2,0.622743474178404,0.642311,0.3735952,0.553793,0.713459,0.7941444,0.126225764704147
7.4,0.626634258215962,0.644992,0.375172,0.563668,0.718545,0.7955874,0.126620780815193
7.6,0.630024281690141,0.647466,0.3749988,0.565765,0.72077,0.7982466,0.12718637356642
7.8,0.633108230046948,0.650783,0.3769246,0.568639,0.723173,0.8011616,0.127531969178241
8,0.636054788732394,0.655109,0.3806736,0.574987,0.726792,0.803674,0.127850248764147
8.2,0.638566436619718,0.65951,0.3825042,0.577065,0.730865,0.8059666,0.128179276953355
8.4,0.640861431924883,0.662474,0.3848118,0.58022,0.735809,0.807738,0.12851744503323
8.6,0.642901638497653,0.664146,0.3859994,0.583233,0.739767,0.8104462,0.128832918747998
8.8,0.644787572769953,0.666159,0.3868766,0.585187,0.74224,0.81284,0.129157454543262
9,0.646357723004695,0.667533,0.387645,0.587824,0.742718,0.814486,0.129486636679392
9.2,0.64787255399061,0.669469,0.3903272,0.590134,0.743465,0.8160678,0.129858403485907
9.4,0.649187535211268,0.671822,0.390811,0.592037,0.744437,0.817077,0.130223077071453
9.6,0.650452558685446,0.673933,0.3929984,0.591859,0.745581,0.8179824,0.130497059285317
9.8,0.651485403755868,0.676136,0.3938672,0.592872,0.746222,0.8190108,0.130810210096812
10,0.652355253521127,0.678016,0.393922,0.593399,0.747166,0.8201632,0.131171195684507
10.2,0.653141478873239,0.679173,0.3947046,0.593774,0.747467,0.8212132,0.131432490495195
10.4,0.653868624413146,0.680798,0.3942736,0.593957,0.748729,0.821483,0.131738801691789
10.6,0.654481070422535,0.680624,0.3937922,0.594011,0.750205,0.8222638,0.13204630908325
10.8,0.655007431924883,0.680733,0.3933012,0.59211,0.74976,0.822837,0.132322926525258
11,0.655468624413146,0.681552,0.3932774,0.590655,0.749142,0.8234932,0.13272147077077
11.2,0.655897361502347,0.683187,0.3932706,0.589194,0.749298,0.8237224,0.13303509920547
11.4,0.656145422535211,0.686115,0.3923032,0.58741,0.749879,0.8233458,0.133436635469516
11.6,0.656326220657277,0.687641,0.3887878,0.588409,0.750785,0.8236596,0.133760112604911
11.8,0.656517544600939,0.68784,0.3856592,0.589822,0.75077,0.8245162,0.134100995546634
12,0.656608694835681,0.68735,0.3826002,0.590254,0.751975,0.8251122,0.134492337560006
