"parameter","mean_sp","median_sp","quantile05_sp","quantile25_sp","quantile75_sp","quantile95_sp","stdev_sp"
0.2,0.0885223615023474,0.071083,0.0060108,0.039447,0.123013,0.2134222,0.106976178957741
0.4,0.162570577464789,0.161439,0.0189016,0.088025,0.224789,0.3194818,0.106347754977008
0.6,0.245498417840376,0.253396,0.087112,0.185265,0.313875,0.3740856,0.0950049717469849
0.8,0.294826455399061,0.305837,0.135079,0.234137,0.36031,0.4226066,0.0938687258756758
1,0.336340976525822,0.34288,0.1765258,0.27877,0.404434,0.4684504,0.0944528528220357
1.2,0.374234610328638,0.382667,0.2167122,0.312888,0.442578,0.507942,0.0951363197126385
1.4,0.408012943661972,0.419573,0.2496166,0.350461,0.474322,0.5453,0.0957428818954587
1.6,0.436755812206573,0.453777,0.2789822,0.376928,0.504133,0.5700842,0.0963415297543482
1.8,0.460795145539906,0.480246,0.3028604,0.402513,0.529727,0.5872276,0.0966903030913572
2,0.480635657276995,0.50035,0.31529,0.415895,0.555384,0.6047828,0.0969128746792409
2.2,0.496361502347418,0.516415,0.32532,0.430201,0.569987,0.6204086,0.0970478688338624
2.4,0.508827244131455,0.526622,0.3350436,0.439648,0.585688,0.636049,0.0972766592432864
2.6,0.518652732394366,0.540257,0.3456384,0.450481,0.592366,0.6472286,0.0974720273173657
2.8,0.526277258215962,0.550443,0.3541336,0.45725,0.601062,0.6532246,0.0976288904082362
3,0.532153539906103,0.557516,0.3600102,0.464891,0.604888,0.6582454,0.0976253737543859
3.2,0.536915812206573,0.560656,0.3663772,0.472386,0.608534,0.6651288,0.0975773271510153
3.4,0.540650417840376,0.565635,0.3713496,0.474309,0.614702,0.6696518,0.0977086319893259
3.6,0.543623258215962,0.566246,0.3754642,0.481894,0.616211,0.6734842,0.0975853692633681
3.8,0.545864234741784,0.567029,0.3787586,0.486241,0.620317,0.6742902,0.0976766207438362
4,0.547492075117371,0.568042,0.37873,0.488107,0.622392,0.6760628,0.0978769302141484
4.2,0.548809769953052,0.568159,0.382966,0.490762,0.621347,0.6757856,0.0980930596588974
