"parameter","mean_sp","median_sp","quantile05_sp","quantile25_sp","quantile75_sp","quantile95_sp","stdev_sp"
0.2,0.0725822910798122,0.052427,0.0066174,0.02874,0.101566,0.1913772,0.093747511585762
0.4,0.0724121596244131,0.055098,0.0039618,0.026696,0.100724,0.1938992,0.0949149753889603
0.6,0.0720824225352113,0.0545,0.0056254,0.023753,0.098117,0.1903194,0.0945555645114862
0.8,0.0723358450704225,0.055884,0.0071818,0.023581,0.098967,0.1912384,0.0944328431930901
1,0.0726812300469484,0.056669,0.0053366,0.027979,0.100369,0.196847,0.0942215088715815
1.2,0.0749339671361502,0.059877,0.0051072,0.027358,0.101263,0.2055744,0.0941856454821076
1.4,0.0817770093896714,0.065049,0.0054092,0.033855,0.112588,0.2173744,0.0952514996912713
1.6,0.098473220657277,0.082186,0.0086036,0.045214,0.130931,0.2586316,0.0961147919294788
1.8,0.12878876056338,0.119304,0.0238586,0.068865,0.17119,0.2914722,0.0941832282753385
2,0.15754176056338,0.164054,0.0196978,0.095613,0.205628,0.2928622,0.0896546069593233
2.2,0.181875863849765,0.186761,0.0402456,0.119882,0.237823,0.3060892,0.0875776424095336
2.4,0.199119248826291,0.204925,0.0568008,0.134847,0.265072,0.3210102,0.0879839745833021
2.6,0.214237197183099,0.221093,0.062752,0.148244,0.277326,0.3441758,0.0891777117368365
2.8,0.228949478873239,0.232831,0.0726128,0.167287,0.290608,0.3604182,0.0904375388414907
3,0.243090061032864,0.250324,0.0845766,0.182432,0.306187,0.3816492,0.0919327994077265
3.2,0.257190680751174,0.264172,0.0987928,0.199666,0.318239,0.3937842,0.0932699599523384
3.4,0.271211901408451,0.276547,0.1096316,0.216457,0.335107,0.4087266,0.0946909090710852
3.6,0.28515982629108,0.29275,0.122177,0.228995,0.348966,0.42616,0.0960331529456712
3.8,0.299028197183099,0.308787,0.1311916,0.241635,0.362739,0.4403588,0.0974256269973771
4,0.313071450704225,0.322866,0.1435236,0.253949,0.37764,0.4582568,0.0987363094053534
4.2,0.326813849765258,0.331765,0.1610902,0.268869,0.393554,0.4718064,0.0999913259378282
4.4,0.339984244131455,0.348008,0.1737236,0.281918,0.40887,0.4821186,0.10137617835125
4.6,0.352446262910798,0.362761,0.1847504,0.293463,0.420476,0.4979252,0.102707010184443
4.8,0.363950788732394,0.37213,0.1899284,0.30468,0.43652,0.5132618,0.103709256232415
5,0.37472358685446,0.382612,0.1947272,0.319098,0.448657,0.5229434,0.104954500100687
5.2,0.38456155399061,0.396868,0.2014164,0.327152,0.460014,0.5320066,0.105870724594272
5.4,0.393450525821596,0.410479,0.2077238,0.337123,0.47094,0.5394204,0.106944419325125
5.6,0.401359469483568,0.41719,0.2132734,0.348788,0.480872,0.5464728,0.107712420006584
5.8,0.408409131455399,0.426893,0.2172106,0.357292,0.489504,0.550679,0.108410035715219
6,0.41473382629108,0.434082,0.221036,0.362558,0.496218,0.558258,0.109241438306732
6.2,0.420198169014085,0.4407,0.2236116,0.365886,0.499979,0.563398,0.109644071237214
6.4,0.424976596244131,0.444464,0.2260898,0.367201,0.503334,0.5670252,0.109957873044019
6.6,0.428829915492958,0.445725,0.2314338,0.36795,0.509588,0.5691622,0.110397940906686
6.8,0.432224516431925,0.449016,0.2345694,0.375047,0.514547,0.5710808,0.110619127752451
