"parameter","mean_sp","median_sp","quantile05_sp","quantile25_sp","quantile75_sp","quantile95_sp","stdev_sp"
0.2,0.27134065258216,0.273994,0.1369616,0.211646,0.32788,0.3958294,0.0817766259548824
0.4,0.327547408450704,0.327436,0.1867332,0.272382,0.383904,0.4636692,0.0843948529502128
0.6,0.399726431924883,0.403627,0.2438232,0.342687,0.461675,0.5400398,0.0867970173396404
0.8,0.46949758685446,0.47136,0.3091136,0.414499,0.532383,0.607564,0.0887041517617518
1,0.526301713615023,0.529232,0.3523786,0.471007,0.589797,0.6623186,0.0899096454419535
1.2,0.568448507042253,0.572709,0.3987618,0.519445,0.630802,0.696234,0.0908076962909324
1.4,0.599055671361502,0.607175,0.4299858,0.553605,0.662311,0.7232098,0.091782139158778
1.6,0.621513215962441,0.630422,0.4512782,0.57231,0.683524,0.745424,0.0928980442859842
1.8,0.638150370892019,0.652563,0.462921,0.587136,0.702276,0.7627682,0.0940129212191044
2,0.650344873239437,0.665364,0.4742086,0.600112,0.717605,0.77465,0.0950264947577327
2.2,0.65947996713615,0.678649,0.4780844,0.609395,0.730553,0.7845272,0.0958651232045445
2.4,0.666122356807512,0.685952,0.4766028,0.617778,0.733437,0.7873488,0.0965344084539848
2.6,0.671174225352113,0.691717,0.4769606,0.622181,0.73703,0.7899684,0.0972982963760178
2.8,0.674722464788732,0.694558,0.4775722,0.625888,0.740717,0.7925878,0.0978794718697677
3,0.677224657276995,0.695258,0.4760112,0.629975,0.742454,0.7949034,0.0985893346163481
3.2,0.679035089201878,0.696185,0.4739148,0.63152,0.745547,0.7993566,0.0992068420010307
3.4,0.680197328638498,0.698646,0.472483,0.633491,0.747906,0.8022582,0.0998437608492094
3.6,0.680828582159624,0.6994,0.4698692,0.636023,0.748859,0.8045408,0.100393829021007
3.8,0.681082741784038,0.699799,0.466911,0.638355,0.750097,0.8062642,0.100979116204946
4,0.681140549295775,0.699439,0.463512,0.640151,0.751591,0.8092768,0.101696102279503
4.2,0.680956455399061,0.699582,0.4620176,0.638571,0.750478,0.8098704,0.102322545509306
4.4,0.680604220657277,0.699068,0.4604368,0.636221,0.751317,0.8108046,0.10297297020483
4.6,0.680125159624413,0.697847,0.4583148,0.636898,0.750219,0.810848,0.103524866376019
4.8,0.679558056338028,0.699689,0.4562896,0.636236,0.749973,0.8111856,0.104136766447079
5,0.678919197183099,0.698854,0.4557534,0.634571,0.750992,0.8108892,0.104649725732806
5.2,0.678148145539906,0.698159,0.4551004,0.635371,0.74928,0.8108336,0.10523983169383
5.4,0.677255164319249,0.697664,0.4535724,0.633898,0.748726,0.8101764,0.105832441339388
5.6,0.676404568075117,0.697133,0.4524906,0.631825,0.74754,0.809885,0.106389376207194
5.8,0.675514211267606,0.695799,0.4517186,0.628837,0.746921,0.80947,0.106932547810667
6,0.674604399061033,0.694555,0.4509388,0.628014,0.747009,0.809146,0.107470740114902
6.2,0.673618338028169,0.693137,0.4494874,0.627165,0.74702,0.8084734,0.107977136828661
6.4,0.672647178403756,0.69259,0.4491194,0.626668,0.746839,0.8079844,0.108505455776083
6.6,0.671655295774648,0.692026,0.4478142,0.625831,0.747313,0.807,0.108966885801881
6.8,0.67064323943662,0.690395,0.4468842,0.624309,0.747054,0.8060568,0.109414093792
7,0.669695225352113,0.690233,0.44583,0.621804,0.74689,0.8054576,0.109879963990196
7.2,0.668740873239437,0.688054,0.4446322,0.620909,0.746709,0.8042168,0.110287469251343
7.4,0.667800338028169,0.686422,0.4435518,0.620984,0.746846,0.803296,0.110699567754301
7.6,0.66681444600939,0.685344,0.4425406,0.620193,0.747081,0.802518,0.11109708971798
7.8,0.665859234741784,0.684216,0.441585,0.618165,0.747551,0.8017518,0.111571149529953
8,0.664898657276995,0.68298,0.4407258,0.615996,0.74657,0.8015768,0.111941408583426
8.2,0.663963971830986,0.681848,0.4400398,0.615101,0.746603,0.8014182,0.112303634959985
8.4,0.66303555399061,0.680509,0.437978,0.613974,0.74659,0.8002168,0.112638258297044
8.6,0.662109521126761,0.678723,0.4361468,0.61276,0.746302,0.799213,0.112983873308989
8.8,0.661268549295775,0.677686,0.4340608,0.611917,0.745517,0.7985284,0.113346155130226
9,0.660468305164319,0.67668,0.4312004,0.611181,0.745017,0.7987786,0.113723175323321
9.2,0.659577746478873,0.675697,0.4294944,0.610112,0.744767,0.7990396,0.114023251254193
9.4,0.658766948356807,0.674671,0.4264324,0.609002,0.743839,0.798953,0.114351534607857
9.6,0.657932178403756,0.673603,0.4249536,0.607669,0.742612,0.7989888,0.114690827511118
9.8,0.657136953051643,0.672902,0.422855,0.607325,0.741496,0.7991134,0.115036173175386
10,0.656335751173709,0.671943,0.4211852,0.606453,0.740919,0.7990336,0.115322144145969
10.2,0.655558953051643,0.671301,0.4196256,0.606061,0.74027,0.7986452,0.115596489107208
10.4,0.654802953051643,0.67083,0.4182424,0.604774,0.739781,0.7985822,0.115909047152252
10.6,0.654037704225352,0.670003,0.416825,0.603122,0.739181,0.7985796,0.116248360710543
10.8,0.653275962441315,0.668563,0.4153826,0.601741,0.739488,0.7982004,0.116515540415879
11,0.652569262910798,0.66713,0.4130482,0.600574,0.739444,0.7979714,0.116769105371865
11.2,0.651883732394366,0.665612,0.4098048,0.599916,0.739362,0.7979272,0.117059431840737
11.4,0.651206323943662,0.66447,0.407425,0.599155,0.739255,0.797517,0.117319837180141
11.6,0.650522840375587,0.663798,0.4052968,0.598516,0.739076,0.7970678,0.11755340002644
11.8,0.649866737089202,0.663035,0.4032934,0.59739,0.736346,0.7967662,0.117767763609974
12,0.649248197183099,0.662258,0.4009458,0.596761,0.734452,0.7964498,0.118026691230179
12.2,0.648630352112676,0.662043,0.3989058,0.596094,0.733875,0.7961568,0.118192887245659
12.4,0.64797279342723,0.661731,0.3972144,0.595027,0.733382,0.7958696,0.118416244292632
12.6,0.647392732394366,0.660795,0.3955848,0.594073,0.732941,0.7954624,0.118609665807794
12.8,0.646813455399061,0.659643,0.3940774,0.592775,0.732783,0.794963,0.118838498485812
13,0.646225713615023,0.659099,0.392349,0.591379,0.732249,0.7946332,0.118996880141867
13.2,0.645624746478873,0.658805,0.3909612,0.590293,0.731803,0.7942236,0.11917864224618
13.4,0.645101615023474,0.658021,0.3898566,0.588629,0.73144,0.7939386,0.119339493070495
13.6,0.644542830985915,0.657989,0.3886506,0.58699,0.730918,0.7934424,0.119509034847965
13.8,0.643977816901408,0.657447,0.3872164,0.585956,0.730508,0.7930202,0.119680985999926
14,0.64343341314554,0.656733,0.3857556,0.58506,0.729933,0.79257,0.119851293096503
14.2,0.642919483568075,0.656916,0.3844458,0.584254,0.729513,0.7922656,0.120063210103293
14.4,0.642423638497653,0.656699,0.383266,0.583532,0.729419,0.7923358,0.120254593518532
14.6,0.641905737089202,0.656312,0.3824668,0.582252,0.729012,0.7922384,0.120386040211395
14.8,0.641452816901408,0.655628,0.3822422,0.580919,0.728589,0.792115,0.120535250196267
15,0.640994676056338,0.655354,0.3818834,0.580377,0.728123,0.7920686,0.120667893151868
15.2,0.640529436619718,0.655304,0.3815636,0.579124,0.727457,0.791988,0.120812521258915
15.4,0.640055159624413,0.655072,0.3813458,0.578203,0.727115,0.7919372,0.120948883938094
15.6,0.639630154929577,0.65467,0.3814676,0.576767,0.726835,0.7917576,0.121078829308615
15.8,0.639191887323944,0.654796,0.3812414,0.575799,0.726307,0.7915386,0.121211525341837
16,0.638766492957746,0.654481,0.3810004,0.574726,0.725856,0.7912294,0.121366600750349
16.2,0.638366971830986,0.654195,0.3809386,0.573825,0.72567,0.7909042,0.12146949894672
16.4,0.637897234741784,0.653974,0.3809888,0.574149,0.725211,0.7907288,0.121635958710165
16.6,0.637509779342723,0.654015,0.3808886,0.574144,0.724884,0.7905478,0.121756948683553
16.8,0.63710076056338,0.652477,0.3806866,0.57362,0.724447,0.7903562,0.121883694345493
