"parameter","mean_sp","median_sp","quantile05_sp","quantile25_sp","quantile75_sp","quantile95_sp","stdev_sp"
0.1,0,0,0,0,0,0,0
0.2,0,0,0,0,0,0,0
0.3,0,0,0,0,0,0,0
0.4,0,0,0,0,0,0,0
0.5,0,0,0,0,0,0,0
0.6,0,0,0,0,0,0,0
0.7,0,0,0,0,0,0,0
0.8,0,0,0,0,0,0,0
0.9,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
1.1,0,0,0,0,0,0,0
1.2,0,0,0,0,0,0,0
1.3,0,0,0,0,0,0,0
1.4,0,0,0,0,0,0,0
1.5,0,0,0,0,0,0,0
1.6,0,0,0,0,0,0,0
1.7,0,0,0,0,0,0,0
1.8,0,0,0,0,0,0,0
1.9,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
2.1,0,0,0,0,0,0,0
2.2,0,0,0,0,0,0,0
2.3,0,0,0,0,0,0,0
2.4,0,0,0,0,0,0,0
2.5,0,0,0,0,0,0,0
2.6,0.000621582159624413,0,0,0,0,0,0.00586266807210186
2.7,0.00736043661971831,0,0,0,0,0.0639293999999999,0.0260591437310271
2.8,0.0143770234741784,0,0,0,0.002219,0.0782396,0.0398796802666986
2.9,0.0195594507042254,0,0,0,0.020203,0.0841226,0.0507131519640493
3,0.0195633521126761,0,0,0,0.020466,0.0848538,0.0507537519355936
3.1,0.0207716103286385,0,0,0,0.026768,0.0834269999999999,0.0514288529854141
3.2,0.022816896713615,0,0,0,0.030654,0.0874625999999999,0.052731908941441
3.3,0.0280877042253521,0,0,0,0.04468,0.0999533999999998,0.0556457494780015
3.4,0.0426772112676056,0.025496,0,0,0.06682,0.1270404,0.0664599931562538
3.5,0.052847882629108,0.042052,0,0.009976,0.081864,0.1338882,0.0704808249269488
3.6,0.0615827981220657,0.050542,0,0.01565,0.096163,0.1403224,0.0732954346652862
3.7,0.071679117370892,0.059302,0.0037098,0.027084,0.106582,0.1748772,0.0771513803522466
3.8,0.0806325962441315,0.067452,0.0025446,0.031164,0.107846,0.2061378,0.0776264153682187
3.9,0.0962930563380282,0.087625,0.0043604,0.041026,0.13747,0.2139582,0.0817363016358706
4,0.106335431924883,0.105006,0.0084538,0.053744,0.146349,0.2240846,0.0786465777412881
4.1,0.123261211267606,0.122841,0.01543,0.065289,0.174276,0.2481946,0.0880359223142555
4.2,0.138061774647887,0.133775,0.0166134,0.082666,0.190248,0.2725332,0.0834260407123682
4.3,0.157021197183099,0.151898,0.0186174,0.100404,0.214516,0.288491,0.08069563288928
4.4,0.185399037558685,0.18097,0.039163,0.134383,0.243047,0.3123712,0.0848191210615001
4.5,0.211476915492958,0.203742,0.0892418,0.15459,0.266508,0.3446836,0.0859096103371412
4.6,0.23803014084507,0.234819,0.105518,0.178632,0.292669,0.3829098,0.0860204281902349
4.7,0.26429403286385,0.260146,0.1299286,0.202833,0.32604,0.4136844,0.0859624154965413
4.8,0.293090352112676,0.287765,0.1718084,0.231136,0.348573,0.4500202,0.087005791645398
4.9,0.320344131455399,0.322582,0.1799504,0.261956,0.375332,0.465317,0.0850837338861048
5,0.348466948356808,0.352729,0.1936086,0.292659,0.401799,0.4946808,0.0873902073858164
5.1,0.374631882629108,0.377061,0.2293094,0.317819,0.427574,0.5232416,0.0851264173566115
5.2,0.40016234741784,0.402475,0.2611716,0.348993,0.452152,0.544315,0.0887603016448586
5.3,0.423220521126761,0.425359,0.2794096,0.365759,0.483557,0.565362,0.0883387458987181
5.4,0.443657863849765,0.442766,0.2959848,0.392225,0.50447,0.5737798,0.0867521045315125
