"parameter","mean_sp","median_sp","quantile05_sp","quantile25_sp","quantile75_sp","quantile95_sp","stdev_sp"
0.1,0,0,0,0,0,0,0
0.2,0,0,0,0,0,0,0
0.3,0,0,0,0,0,0,0
0.4,0,0,0,0,0,0,0
0.5,0,0,0,0,0,0,0
0.6,0,0,0,0,0,0,0
0.7,0,0,0,0,0,0,0
0.8,0,0,0,0,0,0,0
0.9,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
1.1,0,0,0,0,0,0,0
1.2,0,0,0,0,0,0,0
1.3,0,0,0,0,0,0,0
1.4,0,0,0,0,0,0,0
1.5,0,0,0,0,0,0,0
1.6,0,0,0,0,0,0,0
1.7,0,0,0,0,0,0,0
1.8,0,0,0,0,0,0,0
1.9,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
2.1,0,0,0,0,0,0,0
2.2,0,0,0,0,0,0,0
2.3,0,0,0,0,0,0,0
2.4,0,0,0,0,0,0,0
2.5,0,0,0,0,0,0,0
2.6,0,0,0,0,0,0,0
2.7,0.000548464788732394,0,0,0,0,0,0.00800458006481817
2.8,0.00116576056338028,0,0,0,0,0,0.0108518671123753
2.9,0.0155735352112676,0,0,0,0,0.102704,0.0371412875445502
3,0.0348248356807512,0,0,0,0.063632,0.1404782,0.0577084166418778
3.1,0.0381941877934272,0.009737,0,0,0.068394,0.1419136,0.0602931635426092
3.2,0.0394934037558685,0.015694,0,0,0.068841,0.1426176,0.0610078441718456
3.3,0.0392145117370892,0.015694,0,0,0.068394,0.1426176,0.0608383570028267
3.4,0.0395067230046948,0.015694,0,0,0.068394,0.1423342,0.0610974395537421
3.5,0.0410972769953052,0.017883,0,0,0.070682,0.144424,0.0623825816739708
3.6,0.0445071924882629,0.026281,0,0,0.079281,0.1500952,0.0647997774143929
3.7,0.0499840938967136,0.038284,0,0,0.084483,0.1480078,0.06715623276885
3.8,0.0878422676056338,0.072076,0.0076528,0.035407,0.134622,0.2122902,0.100519274662595
3.9,0.100599098591549,0.102842,0.0097188,0.058402,0.139245,0.1863418,0.0597684877077349
4,0.113529037558685,0.115774,0.0219632,0.07475,0.153147,0.2007496,0.0584781369215218
4.1,0.118884281690141,0.118367,0.0179042,0.079505,0.157565,0.212848,0.0608789183838475
4.2,0.125151333333333,0.126891,0.0269726,0.083046,0.164719,0.2327542,0.0630877509695599
4.3,0.13260676056338,0.130175,0.0295124,0.085622,0.173409,0.249235,0.0665508704375034
4.4,0.148598492957746,0.147964,0.0406534,0.100664,0.197729,0.2540534,0.070974504327047
4.5,0.167093328638498,0.169629,0.0526904,0.114496,0.210197,0.2784814,0.0741079413842967
4.6,0.192554122065728,0.193433,0.0866978,0.143004,0.236455,0.3169832,0.0746078715934728
4.7,0.217507225352113,0.217817,0.098781,0.171009,0.264862,0.3429192,0.0750000940991331
4.8,0.241294863849765,0.245249,0.1159524,0.194123,0.289374,0.3663666,0.0760371260763343
4.9,0.267582478873239,0.266507,0.1424696,0.220424,0.317823,0.391184,0.0770818778468822
5,0.290240117370892,0.287283,0.1736664,0.236264,0.337205,0.414276,0.0743765394076954
5.1,0.309910028169014,0.306833,0.1836932,0.259756,0.364115,0.436447,0.0767207840518298
5.2,0.320028746478873,0.322104,0.1875714,0.27296,0.370796,0.4334346,0.0754073263946057
5.3,0.323643779342723,0.328099,0.2174876,0.273674,0.371643,0.4497754,0.0709177753165071
5.4,0.313432943661972,0.312189,0.2079376,0.260479,0.360114,0.4285574,0.0688613067104069
5.5,0.296025089201878,0.292097,0.1775838,0.241405,0.346196,0.4206906,0.0744578459757317
