"parameter","mean_sp","median_sp","quantile05_sp","quantile25_sp","quantile75_sp","quantile95_sp","stdev_sp"
-29.9,0.0834790751173709,0.072746,0.0055678,0.029911,0.119226,0.1963144,0.106303216684897
-29.8,0.0834947605633803,0.072684,0.005527,0.030019,0.119222,0.196291,0.106311776909646
-29.7,0.0834869154929578,0.07269,0.005401,0.029718,0.119077,0.196494,0.106298494005582
-29.6,0.0834804319248826,0.072724,0.0051488,0.029904,0.119022,0.1963878,0.106279504810606
-29.5,0.0834714600938967,0.072719,0.00503,0.029905,0.119092,0.1962548,0.106259542403653
-29.4,0.0835102957746479,0.072499,0.005204,0.029587,0.119102,0.1966344,0.106275824385343
-29.3,0.0835320657276995,0.072494,0.0052112,0.029579,0.118944,0.1968368,0.106286159212093
-29.2,0.0835749953051643,0.072407,0.0057168,0.029579,0.118872,0.196889,0.106304451314676
-29.1,0.0835972112676056,0.072477,0.0055944,0.029579,0.118987,0.197045,0.10631598565894
-29,0.0836534835680751,0.072847,0.0054232,0.029489,0.119074,0.1971446,0.106346760469929
-28.9,0.083668765258216,0.073183,0.0055298,0.029489,0.118985,0.1974208,0.106345886043737
-28.8,0.0836881549295775,0.073396,0.0056202,0.029388,0.11887,0.1975442,0.106349157112297
-28.7,0.0837071267605634,0.073603,0.0054662,0.029841,0.118944,0.1977158,0.106334746928655
-28.6,0.0837300422535211,0.073775,0.0050008,0.030295,0.118947,0.1978452,0.10634079383618
-28.5,0.0837324600938967,0.073966,0.0051862,0.030837,0.119034,0.1979466,0.106317684845476
-28.4,0.0837481502347418,0.074315,0.0044196,0.030721,0.119117,0.1981236,0.106320699856003
-28.3,0.0837723943661972,0.074562,0.0044836,0.030728,0.119121,0.1981932,0.106335891540151
-28.2,0.0837833145539906,0.074689,0.0045356,0.030728,0.118895,0.1984578,0.106327586610578
-28.1,0.083786572769953,0.074801,0.0043672,0.03126,0.118666,0.198294,0.10632615133539
-28,0.0838145399061033,0.074781,0.0040936,0.031006,0.11875,0.1982152,0.106345848633301
-27.9,0.0838304366197183,0.074664,0.0039552,0.030833,0.118363,0.1986186,0.106361476008926
-27.8,0.0838680234741784,0.074618,0.004039,0.030833,0.118343,0.1984774,0.106363686643509
-27.7,0.0839081079812207,0.074497,0.00431,0.030549,0.118499,0.198651,0.106371671686672
-27.6,0.0839324366197183,0.074198,0.0045434,0.030754,0.118799,0.1988516,0.106373605839959
-27.5,0.083953558685446,0.074049,0.00448,0.03076,0.119084,0.1990906,0.106391461911956
-27.4,0.0839861079812207,0.073902,0.0043638,0.031077,0.119297,0.1990556,0.1064064176145
-27.3,0.0839930798122066,0.073916,0.0041994,0.031115,0.119,0.1990822,0.106392708677744
-27.2,0.0840355821596244,0.073588,0.0044658,0.031207,0.117968,0.199303,0.106406412575345
-27.1,0.0840515492957746,0.073497,0.004353,0.031312,0.117897,0.1994228,0.106386783825064
-27,0.084074117370892,0.073377,0.0043742,0.031202,0.117828,0.1993804,0.10639223044678
-26.9,0.0841254647887324,0.073299,0.0044108,0.031345,0.117442,0.1996658,0.106425093397746
-26.8,0.0841421549295775,0.073189,0.0044056,0.031254,0.117459,0.1998344,0.106426995986279
-26.7,0.0841701314553991,0.073027,0.0042924,0.031363,0.11734,0.1998308,0.106439922949825
-26.6,0.0842003004694836,0.072794,0.0043236,0.031528,0.11718,0.2002792,0.106454955235944
-26.5,0.084238117370892,0.072662,0.0041862,0.031612,0.11714,0.2004272,0.106462698813843
-26.4,0.0842722018779343,0.072459,0.003981,0.031937,0.117167,0.2010058,0.106472646622488
-26.3,0.0842805211267606,0.072401,0.0040272,0.032073,0.117175,0.2013806,0.106472697444481
-26.2,0.084314558685446,0.072245,0.004376,0.032074,0.117581,0.20165,0.106482041027674
-26.1,0.0843439765258216,0.071897,0.0045266,0.03205,0.116674,0.2017876,0.106476149907904
-26,0.0843608028169014,0.071661,0.0044732,0.032031,0.11654,0.2019182,0.106477404065452
-25.9,0.0843964131455399,0.071668,0.0043182,0.031866,0.116476,0.2021678,0.106496000831233
-25.8,0.0844310892018779,0.071164,0.0047504,0.032278,0.116799,0.2026054,0.106503457003985
-25.7,0.0844946431924883,0.070714,0.004822,0.032662,0.11724,0.2034658,0.106549120541909
-25.6,0.0845520657276995,0.070423,0.0051618,0.032836,0.117307,0.2037506,0.106569791682884
-25.5,0.0846056995305164,0.070326,0.0050878,0.032908,0.117697,0.2041744,0.106586673943323
-25.4,0.0846536807511737,0.070454,0.0049484,0.033016,0.117694,0.2043294,0.106602123283268
-25.3,0.0846849765258216,0.069544,0.005304,0.0337,0.117694,0.2046868,0.10660584421147
-25.2,0.0847245305164319,0.069525,0.0053588,0.033947,0.117897,0.2050064,0.106626283377817
-25.1,0.0847604037558685,0.069329,0.0054982,0.033897,0.118008,0.205384,0.106621369070356
